"run_name","split","acc_mean","acc_std"
"super-resonance-588","val","84.90444444444444","10.12995825860046"
"super-resonance-588","test","82.19111111111111","10.333071442320469"
"sweet-durian-611","train","98.38444444444445","3.0229337397736207"
"sweet-durian-611","val","85.98888888888888","9.710774212310218"
"sweet-durian-611","test","84.42444444444445","9.718740709971346"
"swept-deluge-585","train","91.35777777777778","8.567950328958858"
"swept-deluge-585","val","81.01333333333334","11.418949812255715"
"swept-deluge-585","test","75.08888888888887","11.598446043211302"
"tough-meadow-515","train","91.52888888888889","9.15853673147236"
"tough-meadow-515","val","77.34444444444445","13.414746814560662"
"tough-meadow-515","test","76.39555555555556","12.195590378959029"
"tough-plant-577","train","91.76888888888888","7.822469693055094"
"tough-plant-577","val","80.77555555555554","12.065745616577146"
"tough-plant-577","test","78.43777777777777","12.138377258477997"
"tough-tree-509","train","88.02222222222223","10.43126828457074"
"tough-tree-509","val","76.76","12.474455083474774"
"tough-tree-509","test","75.20888888888888","12.27279717983166"
"tough-water-580","train","97.30888888888889","3.9111609845304995"
"tough-water-580","val","85.13333333333334","9.806196076026703"
"tough-water-580","test","81.67555555555556","10.559247073794236"
"treasured-glade-604","train","97.28444444444445","4.00266331087776"
"treasured-glade-604","val","85.38","9.859196120787342"
"treasured-glade-604","test","80.91777777777777","10.809970477683787"
"treasured-grass-612","train","97.06888888888889","4.499678452160722"
"treasured-grass-612","val","85.07333333333334","10.142420632979896"
"treasured-grass-612","test","82.24666666666667","10.482502528464245"
"usual-shadow-596","train","95.49555555555554","5.483204884232318"
"usual-shadow-596","val","83.34888888888888","10.797519376753073"
"usual-shadow-596","test","83.2088888888889","9.973115466029933"
"visionary-brook-616","train","96.66","5.076594075500563"
"visionary-brook-616","val","83.91777777777779","10.54355598645477"
"visionary-brook-616","test","80.82444444444445","10.880849413102696"
"visionary-moon-532","train","91.04666666666667","9.086948719841939"
"visionary-moon-532","val","74.84666666666666","13.261815416757548"
"visionary-moon-532","test","69.56666666666666","13.723904530255066"
"volcanic-wildflower-574","train","90.61333333333333","8.308325142088908"
"volcanic-wildflower-574","val","83.24222222222221","10.88106725883808"
"volcanic-wildflower-574","test","82.38444444444444","9.88858201771051"
"wandering-lake-535","train","95.64","6.694223048436781"
"wandering-lake-535","val","78.51777777777778","12.401853903627215"
"wandering-lake-535","test","76.50222222222222","12.35989612006369"
"wild-flower-480","train","89.97333333333333","10.249012237862333"
"wild-flower-480","val","73.96888888888888","13.703059764650385"
"wild-flower-480","test","68.69333333333333","13.184475719572621"
"wild-valley-608","train","96.87777777777778","4.479073427108793"
"wild-valley-608","val","83.70666666666666","10.582299687056056"
"wild-valley-608","test","78.61777777777779","11.583026321537567"
"wobbly-tree-505","train","86.20444444444443","11.371425309970908"
"wobbly-tree-505","val","75.63333333333334","13.324399784967039"
"wobbly-tree-505","test","76.12222222222222","12.161135221538457"
"worthy-firebrand-581","train","91.00888888888889","8.186795752390434"
"worthy-firebrand-581","val","82.56222222222223","10.728890499861796"
"worthy-firebrand-581","test","79.47777777777777","12.690148799096484"
"woven-feather-536","train","90.64888888888888","9.409198546313636"
"woven-feather-536","val","74.85111111111111","13.394251761368142"
"woven-feather-536","test","67.7688888888889","13.764148097121963"
